transaction_id,description,amount,category
TXN366137,neft transfer payment #5340,3938.08,Financial Services
TXN917755,canva pro payment #8845,1471.98,Bills & Subscriptions
TXN921352,jio fiber payment #9524,577.84,Utilities
TXN426126,amazonpay upi payment #6735,875.26,Financial Services
TXN359607,tanishq payment #6308,4020.7,Shopping
TXN238424,zee5 subscription payment #5959,3812.66,Entertainment
TXN684194,hathway broadband payment #8858,4013.54,Utilities
TXN811705,talwalkars gym payment #1449,2744.56,Health & Fitness
TXN276982,amazon payment #3130,1181.99,Shopping
TXN135843,chai point payment #8873,4444.18,Food & Dining
TXN318992,behrouz biryani payment #7794,2822.9,Food & Dining
TXN693347,reliance fresh payment #8732,2722.73,Groceries
TXN621208,figma pro payment #9509,839.42,Bills & Subscriptions
TXN363819,ioc fuel station payment #2249,3998.03,Fuel
TXN935928,westside payment #6935,1583.09,Shopping
TXN596909,cult fit payment #2853,2902.57,Health & Fitness
TXN220434,local technician payment #5922,1991.89,Others
TXN668225,apollo pharmacy payment #3994,1210.55,Health & Fitness
TXN439928,youtube premium payment #1317,2381.49,Bills & Subscriptions
TXN427385,swiggy payment #8989,935.05,Food & Dining
TXN254287,bsnl bill payment #1347,792.81,Utilities
TXN186265,urban company payment #1059,3666.58,Others
TXN170069,inox movies payment #5449,1522.91,Entertainment
TXN790538,pharmeasy payment #3252,2672.65,Health & Fitness
TXN525502,swiggy payment #5408,4348.8,Food & Dining
TXN781819,cult fit payment #6235,4378.51,Health & Fitness
TXN814023,bank a/c transfer payment #7647,1809.78,Financial Services
TXN279107,local technician payment #5518,2264.22,Others
TXN158093,bhim upi payment #7524,4345.22,Financial Services
TXN944113,inox movies payment #9894,1497.16,Entertainment
TXN632350,hp petrol payment #7102,116.31,Fuel
TXN517224,spotify payment #4541,4515.33,Entertainment
TXN372226,youtube premium payment #2440,2159.91,Bills & Subscriptions
TXN340249,water tax payment #3515,4890.23,Utilities
TXN877547,croma payment #5389,2452.86,Shopping
TXN751124,local technician payment #2633,1744.09,Others
TXN146435,nobroker services payment #6979,84.49,Others
TXN801821,burger king payment #8919,2506.94,Food & Dining
TXN177189,amazon payment #6740,3106.25,Shopping
TXN676411,reliance fresh payment #3535,278.79,Groceries
TXN692552,tneb payment payment #3447,1229.46,Utilities
TXN890574,netflix payment #4239,4165.14,Entertainment
TXN460365,inox movies payment #2689,2552.33,Entertainment
TXN181081,canva pro payment #3046,4576.7,Bills & Subscriptions
TXN187327,medplus payment #8268,4020.26,Health & Fitness
TXN925814,vistara airlines payment #1317,866.12,Travel & Transport
TXN417408,inox movies payment #8528,4160.93,Entertainment
TXN688553,faasos payment #5899,4577.96,Food & Dining
TXN504203,bookmyshow payment #3596,2934.98,Entertainment
TXN671907,d mart payment #9472,3026.39,Shopping
TXN784861,essar petrol payment #5921,396.94,Fuel
TXN896629,jiomart grocery payment #4860,3651.71,Groceries
TXN603333,nobroker services payment #8554,3555.99,Others
TXN766219,westside payment #4133,1326.52,Shopping
TXN419082,airindia payment #6613,3166.84,Travel & Transport
TXN732921,jiomart grocery payment #3699,2618.52,Groceries
TXN525827,healthspring payment #6530,2408.94,Health & Fitness
TXN975474,airindia payment #1704,4476.92,Travel & Transport
TXN899957,decathlon payment #1768,4583.16,Shopping
TXN771830,bharatpetrol payment #1307,4644.07,Fuel
TXN153020,irctc payment #7860,1500.41,Travel & Transport
TXN109944,urbanclap payment #5703,3618.93,Others
TXN606387,dunzo payment #6805,2123.8,Groceries
TXN275943,shell payment #5718,2105.24,Fuel
TXN232006,fortis hospital payment #3267,3487.89,Health & Fitness
TXN331550,act fibernet payment #1541,2989.8,Utilities
TXN852701,medplus payment #2384,312.6,Health & Fitness
TXN811741,ksrtc bus payment #2642,4873.98,Travel & Transport
TXN845269,tneb payment payment #2781,2360.47,Utilities
TXN515238,pizza hut payment #3986,962.52,Food & Dining
TXN541559,ola payment #6378,1330.19,Travel & Transport
TXN647045,bigbasket payment #2077,4400.07,Groceries
TXN327989,irctc payment #4649,4596.11,Travel & Transport
TXN271530,act fibernet payment #6016,2269.46,Utilities
TXN974579,decathlon payment #4970,2716.58,Shopping
TXN817636,parking charges payment #7836,1649.06,Others
TXN470054,talwalkars gym payment #2350,3948.21,Health & Fitness
TXN274235,ioc fuel station payment #3765,2995.89,Fuel
TXN863986,cult fit payment #8618,3721.68,Health & Fitness
TXN854663,shell payment #1699,1656.01,Fuel
TXN702563,hp petrol payment #1260,3045.31,Fuel
TXN983348,reimbursement payment #5925,325.23,Financial Services
TXN415732,zee5 subscription payment #6107,384.39,Entertainment
TXN982937,nykaa payment #5086,2541.03,Shopping
TXN849101,hathway broadband payment #1860,1336.05,Utilities
TXN520009,irctc payment #3047,3224.42,Travel & Transport
TXN870396,jiomart grocery payment #2002,3013.52,Groceries
TXN698636,talwalkars gym payment #5385,4754.3,Health & Fitness
TXN817131,reliance petrol pump payment #4787,1022.44,Fuel
TXN434983,spencer’s retail payment #5541,2958.04,Groceries
TXN929617,essar petrol payment #4001,3900.47,Fuel
TXN450616,tneb payment payment #4644,2591.25,Utilities
TXN203397,bookmyshow payment #9371,1278.19,Entertainment
TXN343734,hp petrol payment #8887,147.48,Fuel
TXN152925,rapido payment #4411,1280.33,Travel & Transport
TXN986187,ajio payment #2662,2144.35,Shopping
TXN365812,myntra payment #8793,1500.95,Shopping
TXN300149,reimbursement payment #7132,2871.78,Financial Services
TXN463688,spotify payment #4770,322.08,Entertainment
TXN150539,sbi atm payment #7549,4583.48,Financial Services
TXN200492,ajio payment #6351,4116.42,Shopping
TXN473811,bajaj finance emi payment #6990,3558.07,Financial Services
TXN764849,water tax payment #5370,317.99,Utilities
TXN457447,amazonpay upi payment #5901,801.83,Financial Services
TXN489373,pharmeasy payment #3560,402.47,Health & Fitness
TXN635499,bsnl bill payment #4810,701.4,Utilities
TXN714866,bajaj finance emi payment #2234,3864.94,Financial Services
TXN122357,chai point payment #6656,4120.36,Food & Dining
TXN740931,jio fiber payment #6080,3659.67,Utilities
TXN215422,ola payment #8707,3101.53,Travel & Transport
TXN475329,water tax payment #6145,4298.69,Utilities
TXN553239,hotstar payment #7427,4475.98,Entertainment
TXN391155,hp petrol payment #3153,4796.02,Fuel
TXN226169,medplus payment #8054,136.37,Health & Fitness
TXN803962,cult fit payment #2219,4234.61,Health & Fitness
TXN850905,parking charges payment #6974,2705.41,Others
TXN916949,medplus payment #1151,1613.92,Health & Fitness
TXN427848,icici emi payment payment #2198,2207.3,Financial Services
TXN736604,atm withdrawal payment #6151,811.52,Financial Services
TXN800076,notion subscription payment #6873,2529.83,Bills & Subscriptions
TXN181103,nobroker services payment #8546,2998.45,Others
TXN125143,airindia payment #7921,3444.9,Travel & Transport
TXN214613,youtube premium payment #1621,3738.56,Bills & Subscriptions
TXN868327,rtgs transfer payment #7841,4586.48,Financial Services
TXN609180,swiggy payment #3437,3676.76,Food & Dining
TXN140123,google one payment #4393,2712.84,Bills & Subscriptions
TXN354880,redbus payment #7322,3299.4,Travel & Transport
TXN596115,google one payment #9327,2067.78,Bills & Subscriptions
TXN540888,canva pro payment #6787,488.55,Bills & Subscriptions
TXN792939,bigbasket payment #1576,4965.41,Groceries
TXN895602,spencer’s retail payment #7557,1703.65,Groceries
TXN649459,apple music payment #3885,1931.96,Bills & Subscriptions
TXN849244,imps transfer payment #3557,2421.88,Financial Services
TXN805932,spotify payment #2839,4129.4,Entertainment
TXN762986,parking charges payment #3528,1487.4,Others
TXN396451,shell payment #7880,1093.35,Fuel
TXN659380,icici emi payment payment #1471,2603.04,Financial Services
TXN645709,indianoil payment #8265,3854.8,Fuel
TXN463519,nature's basket payment #5182,561.04,Groceries
TXN583866,vistara airlines payment #7744,2765.69,Travel & Transport
TXN691710,barbeque nation payment #5316,1968.26,Food & Dining
TXN858348,hdfc loan emi payment #9439,1925.64,Financial Services
TXN899918,talwalkars gym payment #6531,1894.24,Health & Fitness
TXN471535,hotstar payment #5986,465.81,Entertainment
TXN960909,apollo pharmacy payment #6987,1787.92,Health & Fitness
TXN886950,medplus payment #5078,4984.72,Health & Fitness
TXN319686,chayos payment #8190,291.63,Food & Dining
TXN241246,reliance fresh payment #1530,130.47,Groceries
TXN351895,hathway broadband payment #4504,2171.19,Utilities
TXN119323,prime video payment #4964,2436.45,Entertainment
TXN820909,urban company payment #9112,542.14,Others
TXN980436,figma pro payment #3635,585.91,Bills & Subscriptions
TXN603826,1mg payment #9970,1887.32,Health & Fitness
TXN250551,urban company payment #2695,112.45,Others
TXN957802,ksrtc bus payment #7143,335.01,Travel & Transport
TXN458719,rapido payment #1947,1640.19,Travel & Transport
TXN880534,vistara airlines payment #9311,4963.13,Travel & Transport
TXN695621,sbi card payment payment #4420,2839.75,Financial Services
TXN645708,zee5 subscription payment #4881,3173.93,Entertainment
TXN202127,figma pro payment #7185,718.77,Bills & Subscriptions
TXN360812,medplus payment #5621,115.29,Health & Fitness
TXN128832,adobe creative cloud payment #1973,3873.61,Bills & Subscriptions
TXN428069,reversal charge payment #4660,443.37,Financial Services
TXN118622,decathlon payment #4703,1570.71,Shopping
TXN429349,pvr cinemas payment #7762,576.47,Entertainment
TXN636854,redbus payment #3500,3785.24,Travel & Transport
TXN204622,jiomart grocery payment #6885,3481.28,Groceries
TXN262742,notion subscription payment #6518,825.97,Bills & Subscriptions
TXN104380,inox movies payment #1912,3177.59,Entertainment
TXN335357,myntra payment #3124,1286.57,Shopping
TXN573545,uber payment #8669,1892.79,Travel & Transport
TXN643851,starbucks payment #7045,1829.16,Food & Dining
TXN641676,bigbasket payment #2675,4139.03,Groceries
TXN112553,urban company payment #9304,3872.4,Others
TXN145554,bsnl bill payment #8067,2093.45,Utilities
TXN707245,google one payment #4563,4256.51,Bills & Subscriptions
TXN908791,nykaa payment #5815,2659.66,Shopping
TXN712057,makemytrip payment #1551,3192.68,Travel & Transport
TXN186924,notion subscription payment #7820,4008.3,Bills & Subscriptions
TXN969403,tneb payment payment #6291,2394.49,Utilities
TXN115532,microsoft 365 payment #3544,1548.59,Bills & Subscriptions
TXN827795,myntra payment #5252,4006.26,Shopping
TXN977020,apple music payment #9916,1292.76,Bills & Subscriptions
TXN583906,medplus payment #5002,3634.73,Health & Fitness
TXN143570,shell payment #7012,430.21,Fuel
TXN658905,indianoil payment #2800,4196.11,Fuel
TXN761964,phonepe upi payment #7236,1932.28,Financial Services
TXN733636,dunzo payment #2991,4604.43,Groceries
TXN501850,essar petrol payment #1104,2890.08,Fuel
TXN625714,zomato payment #2515,1355.29,Food & Dining
TXN869274,dunzo payment #3051,4162.56,Groceries
TXN418529,tata play dth payment #3343,4784.24,Utilities
TXN403527,zee5 subscription payment #4463,2822.98,Entertainment
TXN394548,swiggy payment #2286,1141.2,Food & Dining
TXN208679,kritunga payment #9448,3790.31,Food & Dining
TXN110179,paradise biryani payment #6112,3185.77,Food & Dining
TXN264178,bsnl bill payment #4792,3502.17,Utilities
TXN424762,bsnl bill payment #1036,2252.42,Utilities
TXN534184,makemytrip payment #6917,240.83,Travel & Transport
TXN945857,reversal charge payment #1782,3736.96,Financial Services
TXN581056,talwalkars gym payment #9246,545.43,Health & Fitness
TXN209645,adobe creative cloud payment #4242,392.58,Bills & Subscriptions
TXN384967,rapido payment #7385,3826.49,Travel & Transport
TXN579959,water tax payment #3498,669.46,Utilities
TXN577095,water tax payment #1895,3018.24,Utilities
TXN378422,uber payment #8368,1151.3,Travel & Transport
TXN571625,vistara airlines payment #9605,3155.57,Travel & Transport
TXN738015,salary credit payment #5045,4715.71,Financial Services
TXN193282,chai point payment #5733,1996.26,Food & Dining
TXN174247,lifestyle payment #5922,2052.38,Shopping
TXN547351,icici atm payment #3749,133.76,Financial Services
TXN836963,inox movies payment #2070,1207.03,Entertainment
TXN515841,local technician payment #9010,275.09,Others
TXN185159,indianoil payment #1593,3442.95,Fuel
TXN409668,atm fee payment #6444,3032.68,Financial Services
TXN515408,1mg payment #4700,870.43,Health & Fitness
TXN164417,icici atm payment #1349,4658.55,Financial Services
TXN519436,makemytrip payment #9536,1488.44,Travel & Transport
TXN912538,pvr cinemas payment #7202,4390.23,Entertainment
TXN719647,donation payment payment #9500,2940.2,Others
TXN589996,goibibo payment #2136,1299.01,Travel & Transport
TXN126584,reimbursement payment #2745,1269.96,Financial Services
TXN890095,icici emi payment payment #1064,3999.77,Financial Services
TXN785603,pizza hut payment #4635,2457.12,Food & Dining
TXN724446,inox movies payment #6078,2891.9,Entertainment
TXN565726,ioc fuel station payment #1605,1049.85,Fuel
TXN563837,google one payment #2210,597.71,Bills & Subscriptions
TXN391537,burger king payment #1598,4169.13,Food & Dining
TXN381070,bigbasket payment #2520,892.59,Groceries
TXN450421,indigo payment #6843,476.35,Travel & Transport
TXN343649,spencer’s retail payment #4726,2266.31,Groceries
TXN795826,essar petrol payment #5964,3326.8,Fuel
TXN492194,spencer’s retail payment #6610,4925.39,Groceries
TXN603363,ajio payment #2784,2859.36,Shopping
TXN477689,urbanclap payment #4836,4101.79,Others
TXN426229,indianoil payment #1907,4388.35,Fuel
TXN464887,reliance fresh payment #7622,1954.4,Groceries
TXN875630,essar petrol payment #2829,1960.29,Fuel
TXN346790,jiomart grocery payment #8477,3255.59,Groceries
TXN900429,pizza hut payment #5971,1121.46,Food & Dining
TXN852517,cult fit payment #9115,1401.58,Health & Fitness
TXN986882,ajio payment #6717,3974.26,Shopping
TXN976183,notion subscription payment #4991,4296.22,Bills & Subscriptions
TXN680290,reliance fresh payment #7357,4335.5,Groceries
TXN353153,hotstar payment #2281,1340.83,Entertainment
TXN902271,vistara airlines payment #3037,1043.75,Travel & Transport
TXN551329,zee5 subscription payment #1546,2229.58,Entertainment
TXN600895,hdfc atm payment #2659,1851.0,Financial Services
TXN224195,ioc fuel station payment #3052,1631.18,Fuel
TXN512301,ccd cafe payment #1401,724.43,Food & Dining
TXN886552,more supermarket payment #7078,4675.59,Groceries
TXN959423,redbus payment #4418,1546.19,Travel & Transport
TXN794809,jiomart grocery payment #5849,127.1,Groceries
TXN105140,donation payment payment #8962,1671.91,Others
TXN793540,reliance petrol pump payment #5104,3600.87,Fuel
TXN859482,nykaa payment #2622,3493.27,Shopping
TXN479706,notion subscription payment #3472,2017.79,Bills & Subscriptions
TXN445261,tneb payment payment #1897,3041.47,Utilities
TXN156199,salary credit payment #7380,4623.39,Financial Services
TXN799633,neft transfer payment #2820,3350.71,Financial Services
TXN177384,rtgs transfer payment #7948,4098.98,Financial Services
TXN301878,1mg payment #8531,4238.14,Health & Fitness
TXN185879,microsoft 365 payment #9425,3949.52,Bills & Subscriptions
TXN149155,flipkart payment #1019,4284.31,Shopping
TXN786973,donation payment payment #3292,2802.4,Others
TXN972633,reliance petrol pump payment #7151,4275.79,Fuel
TXN601294,bigbasket payment #7633,3832.6,Groceries
TXN177150,ajio payment #4572,3385.58,Shopping
TXN230934,amazonpay upi payment #9670,3343.29,Financial Services
TXN758641,prime video payment #5014,4746.0,Entertainment
TXN173617,healthspring payment #7864,4848.66,Health & Fitness
TXN909605,reliance fresh payment #2176,675.9,Groceries
TXN530608,apple music payment #1343,4399.99,Bills & Subscriptions
TXN961874,ioc fuel station payment #7514,453.98,Fuel
TXN769070,ola payment #2034,2429.43,Travel & Transport
TXN968713,donation payment payment #4659,4875.0,Others
TXN901717,phonepe upi payment #5289,988.44,Financial Services
TXN631358,burger king payment #7939,3057.38,Food & Dining
TXN533929,bharatpetrol payment #2083,4569.65,Fuel
TXN254499,zee5 subscription payment #4994,1405.88,Entertainment
TXN847652,ioc fuel station payment #2109,2908.16,Fuel
TXN246708,more supermarket payment #6624,3310.02,Groceries
TXN944149,apple music payment #7591,4433.28,Bills & Subscriptions
TXN583493,hotstar payment #4938,915.28,Entertainment
TXN986738,blinkit payment #6257,3044.82,Groceries
TXN898606,myntra payment #7790,1599.46,Shopping
TXN391945,indigo payment #9523,1541.36,Travel & Transport
TXN903989,ioc fuel station payment #8032,4612.88,Fuel
TXN177998,notion subscription payment #2902,2561.11,Bills & Subscriptions
TXN370012,airindia payment #7980,1142.89,Travel & Transport
TXN436041,salary credit payment #1401,3552.29,Financial Services
TXN432675,figma pro payment #6471,2420.57,Bills & Subscriptions
TXN832535,airtel recharge payment #7367,3866.07,Utilities
TXN739369,westside payment #8846,2433.33,Shopping
TXN821520,googlepay upi payment #2605,4615.36,Financial Services
TXN509126,amazon payment #5365,3580.53,Shopping
TXN287252,shell payment #7757,883.08,Fuel
TXN252834,fortis hospital payment #4544,3637.99,Health & Fitness
TXN661184,bharatpetrol payment #2187,2568.16,Fuel
TXN789851,googlepay upi payment #6647,3131.32,Financial Services
TXN856530,jiomart grocery payment #4725,2368.62,Groceries
TXN612611,bookmyshow payment #6881,3028.14,Entertainment
TXN691737,nature's basket payment #2105,3830.02,Groceries
TXN382520,parking charges payment #8396,772.94,Others
TXN808221,urbanclap payment #8855,413.78,Others
TXN112425,shell payment #8471,4817.72,Fuel
TXN472397,essar petrol payment #3431,2662.14,Fuel
TXN208433,talwalkars gym payment #2705,4321.08,Health & Fitness
TXN865757,d mart payment #5778,4742.97,Shopping
TXN669419,ajio payment #1236,1079.57,Shopping
TXN133631,hdfc atm payment #5083,2019.72,Financial Services
TXN758797,apple music payment #3721,2911.28,Bills & Subscriptions
TXN588990,ksrtc bus payment #9376,2815.17,Travel & Transport
TXN141225,ioc fuel station payment #2812,4329.25,Fuel
TXN340677,bookmyshow payment #8231,461.96,Entertainment
TXN671231,healthspring payment #5761,3824.36,Health & Fitness
TXN240230,tneb payment payment #8732,960.27,Utilities
TXN677150,rtgs transfer payment #1368,3105.05,Financial Services
TXN969903,irctc payment #5151,2746.61,Travel & Transport
TXN613861,urbanclap payment #3624,2212.42,Others
TXN759796,spencer’s retail payment #4429,3822.06,Groceries
TXN470653,healthspring payment #6361,377.8,Health & Fitness
TXN119210,bsnl bill payment #1319,3437.93,Utilities
TXN748484,bsnl bill payment #2881,210.19,Utilities
TXN235078,goibibo payment #3111,3854.49,Travel & Transport
TXN113489,cult fit payment #1780,1079.56,Health & Fitness
TXN241180,shell payment #8402,103.14,Fuel
TXN882051,ajio payment #3515,1645.08,Shopping
TXN802195,local technician payment #4119,1193.02,Others
TXN307084,ksrtc bus payment #5499,754.61,Travel & Transport
TXN555856,inox movies payment #2879,4044.05,Entertainment
TXN735588,reliance fresh payment #1493,4254.63,Groceries
TXN229989,burger king payment #4622,3561.85,Food & Dining
TXN862192,fortis hospital payment #8720,3080.47,Health & Fitness
TXN999812,housejoy payment #4380,95.79,Others
TXN167399,amazonpay upi payment #5140,1900.39,Financial Services
TXN376722,icici atm payment #7405,542.97,Financial Services
TXN401354,jiomart grocery payment #9955,71.21,Groceries
TXN445188,rapido payment #2635,2783.98,Travel & Transport
TXN249633,urbanclap payment #5904,2474.52,Others
TXN640776,spencer’s retail payment #3784,4159.17,Groceries
TXN224796,reversal charge payment #2571,691.49,Financial Services
TXN785975,airtel recharge payment #1297,1623.36,Utilities
TXN203510,spencer’s retail payment #7810,3095.61,Groceries
TXN842757,indianoil payment #3661,1682.99,Fuel
TXN830138,hathway broadband payment #5006,841.0,Utilities
TXN440134,myntra payment #1786,3320.26,Shopping
TXN766853,adobe creative cloud payment #8291,4921.33,Bills & Subscriptions
TXN876124,airindia payment #5440,1781.72,Travel & Transport
TXN282826,atm withdrawal payment #7628,2509.87,Financial Services
TXN909068,jio fiber payment #1765,2999.28,Utilities
TXN914002,mcdonalds payment #6400,623.27,Food & Dining
TXN975376,d mart payment #8133,1630.74,Shopping
TXN678985,nykaa payment #9901,2254.34,Shopping
TXN186461,apple music payment #4621,2039.24,Bills & Subscriptions
TXN349518,pvr cinemas payment #1306,2681.04,Entertainment
TXN941316,amazonpay upi payment #6877,4546.96,Financial Services
TXN223451,youtube premium payment #8715,3548.16,Bills & Subscriptions
TXN966980,notion subscription payment #6070,383.66,Bills & Subscriptions
TXN485850,myntra payment #4607,3065.3,Shopping
TXN725221,act fibernet payment #6971,3320.72,Utilities
TXN690904,amazon payment #6777,1663.63,Shopping
TXN728709,talwalkars gym payment #9125,1639.82,Health & Fitness
TXN923399,dunzo payment #4086,579.53,Groceries
TXN895445,bookmyshow payment #6004,140.69,Entertainment
TXN563629,water tax payment #3339,2087.8,Utilities
TXN192026,rapido payment #2705,3846.92,Travel & Transport
TXN656381,apollo pharmacy payment #6843,2769.99,Health & Fitness
TXN936755,jiomart grocery payment #1638,4562.24,Groceries
TXN290352,wow momo payment #3750,3313.52,Food & Dining
TXN724020,kritunga payment #9547,1047.02,Food & Dining
TXN305266,apollo pharmacy payment #9421,88.42,Health & Fitness
TXN236214,makemytrip payment #2152,2191.48,Travel & Transport
TXN715211,local technician payment #9457,3196.32,Others
TXN394401,more supermarket payment #9123,84.81,Groceries
TXN866008,1mg payment #5037,3715.34,Health & Fitness
TXN589205,jiomart grocery payment #3074,2907.71,Groceries
TXN921187,behrouz biryani payment #1796,3494.86,Food & Dining
TXN884511,hp petrol payment #8958,2628.31,Fuel
TXN638301,canva pro payment #3384,4418.45,Bills & Subscriptions
TXN672625,tata play dth payment #2718,2587.02,Utilities
TXN515158,airindia payment #8658,4847.31,Travel & Transport
TXN776383,indianoil payment #1140,3573.23,Fuel
TXN745373,bajaj finance emi payment #5662,1224.2,Financial Services
TXN585023,blinkit payment #6122,3920.08,Groceries
TXN390564,donation payment payment #6074,3314.27,Others
TXN879949,swiggy payment #3791,2286.9,Food & Dining
TXN398644,cult fit payment #6625,1958.73,Health & Fitness
TXN970679,urban company payment #8404,1523.71,Others
TXN939209,bsnl bill payment #1507,3462.38,Utilities
TXN319464,airindia payment #9444,1737.37,Travel & Transport
TXN584506,nature's basket payment #1887,4776.28,Groceries
TXN572320,spencer’s retail payment #6148,1851.18,Groceries
TXN445889,adobe creative cloud payment #9140,4613.57,Bills & Subscriptions
TXN424460,1mg payment #9622,1923.16,Health & Fitness
TXN981861,bharatpetrol payment #9008,3402.09,Fuel
TXN945540,indianoil payment #2603,4980.59,Fuel
TXN198481,parking charges payment #7355,2356.56,Others
TXN789531,donation payment payment #6182,4306.41,Others
TXN632530,reimbursement payment #9059,3150.77,Financial Services
TXN255831,adobe creative cloud payment #3567,1970.13,Bills & Subscriptions
TXN437166,hp petrol payment #9209,3591.71,Fuel
TXN528658,uber payment #4098,1219.67,Travel & Transport
TXN815252,nature's basket payment #6456,692.98,Groceries
TXN961259,googlepay upi payment #3264,1159.83,Financial Services
TXN266327,parking charges payment #4204,1993.31,Others
TXN948153,bookmyshow payment #6423,1602.13,Entertainment
TXN375232,faasos payment #3553,3134.19,Food & Dining
TXN357600,bigbasket payment #3096,982.45,Groceries
TXN544471,makemytrip payment #5784,2462.13,Travel & Transport
TXN844867,nature's basket payment #4981,4436.84,Groceries
TXN143937,hathway broadband payment #8397,1872.32,Utilities
TXN593107,amazon payment #2860,252.72,Shopping
TXN378364,ola payment #6065,1013.08,Travel & Transport
TXN216556,act fibernet payment #7416,4006.64,Utilities
TXN794861,flipkart payment #5084,2777.51,Shopping
TXN600809,dunzo payment #3416,4784.93,Groceries
TXN983675,donation payment payment #1233,3791.33,Others
TXN208389,healthspring payment #7639,196.84,Health & Fitness
TXN780638,myntra payment #9864,4353.05,Shopping
TXN482392,essar petrol payment #1432,3564.92,Fuel
TXN360395,pharmeasy payment #6778,1452.25,Health & Fitness
TXN487676,urbanclap payment #7078,4687.21,Others
TXN232193,hathway broadband payment #1836,2924.13,Utilities
TXN106938,medplus payment #8023,3543.18,Health & Fitness
TXN735138,prime video payment #9829,2462.08,Entertainment
TXN343360,housejoy payment #4545,4618.51,Others
TXN704565,urban company payment #4140,2466.39,Others
TXN137083,bigbasket payment #7734,1351.12,Groceries
TXN519752,bank service charge payment #5000,930.82,Financial Services
TXN544689,spencer’s retail payment #3328,3618.32,Groceries
TXN256936,bigbasket payment #4010,959.52,Groceries
TXN809397,reversal charge payment #6524,2248.41,Financial Services
TXN552634,icici atm payment #1608,565.71,Financial Services
TXN457313,nobroker services payment #2099,167.6,Others
TXN317271,urbanclap payment #1914,904.59,Others
TXN579299,more supermarket payment #1543,1301.61,Groceries
TXN500967,talwalkars gym payment #2876,4475.53,Health & Fitness
TXN819183,pantaloons payment #4172,415.73,Shopping
TXN716736,ioc fuel station payment #4788,3446.98,Fuel
TXN706067,parking charges payment #3581,4203.44,Others
TXN335228,cult fit payment #6524,606.75,Health & Fitness
TXN538203,bajaj finance emi payment #3839,470.95,Financial Services
TXN252376,neft transfer payment #3063,4493.69,Financial Services
TXN884961,adobe creative cloud payment #8282,3279.22,Bills & Subscriptions
TXN430885,irctc payment #1887,2297.45,Travel & Transport
TXN871057,vistara airlines payment #9044,2820.32,Travel & Transport
TXN252351,figma pro payment #9970,3956.97,Bills & Subscriptions
TXN826631,icici atm payment #3601,1007.9,Financial Services
TXN182995,local technician payment #1422,4161.44,Others
TXN405278,croma payment #1868,4881.4,Shopping
TXN627716,redbus payment #6991,3533.26,Travel & Transport
TXN614923,nature's basket payment #5435,729.9,Groceries
TXN958231,apollo pharmacy payment #7831,4230.98,Health & Fitness
TXN561332,reimbursement payment #5346,2161.61,Financial Services
TXN285476,pantaloons payment #6613,3156.75,Shopping
TXN828631,water tax payment #8631,1126.72,Utilities
TXN373543,makemytrip payment #9787,2499.35,Travel & Transport
TXN536809,icici emi payment payment #5466,67.84,Financial Services
TXN555057,water tax payment #1866,2367.11,Utilities
TXN624417,kfc payment #9420,4529.17,Food & Dining
TXN672266,jiomart grocery payment #3509,4769.8,Groceries
TXN934210,irctc payment #2004,2024.48,Travel & Transport
TXN520535,reliance fresh payment #3402,2587.62,Groceries
TXN369649,donation payment payment #7187,402.44,Others
TXN305389,pizza hut payment #6596,182.89,Food & Dining
TXN134891,hotstar payment #7950,3245.1,Entertainment
TXN669113,tata play dth payment #7517,3656.75,Utilities
TXN823489,youtube premium payment #2216,3984.75,Bills & Subscriptions
TXN705267,nobroker services payment #8732,1921.09,Others
TXN300181,bsnl bill payment #9580,764.51,Utilities
TXN240022,starbucks payment #5300,3816.8,Food & Dining
TXN804906,canva pro payment #7112,1229.2,Bills & Subscriptions
TXN930265,housejoy payment #7535,461.87,Others
TXN746766,rtgs transfer payment #2402,2905.16,Financial Services
TXN561365,microsoft 365 payment #9557,2803.01,Bills & Subscriptions
TXN917306,bank a/c transfer payment #9428,2382.84,Financial Services
TXN484847,nobroker services payment #2683,2455.2,Others
TXN859725,amazon payment #2695,2423.72,Shopping
TXN398824,bajaj finance emi payment #1953,4143.7,Financial Services
TXN707105,hp petrol payment #9977,2152.01,Fuel
TXN833361,water tax payment #8422,3005.66,Utilities
TXN187280,lifestyle payment #7754,4564.46,Shopping
TXN196039,urbanclap payment #2103,1671.24,Others
TXN809136,reversal charge payment #1839,4629.51,Financial Services
TXN682240,netflix payment #9132,4085.45,Entertainment
TXN490305,airtel recharge payment #1193,3646.24,Utilities
TXN692808,phonepe upi payment #5735,1772.68,Financial Services
TXN837494,spotify payment #4762,3446.08,Entertainment
TXN112535,local technician payment #2341,919.34,Others
TXN482179,urban company payment #8711,3119.52,Others
TXN807200,jiomart grocery payment #8548,1381.7,Groceries
TXN771092,donation payment payment #6468,4307.47,Others
TXN723905,ioc fuel station payment #6264,3015.77,Fuel
TXN463382,pvr cinemas payment #3736,1309.3,Entertainment
TXN801443,croma payment #5225,3332.38,Shopping
TXN524110,urban company payment #2366,327.97,Others
TXN562221,ola payment #4460,1778.65,Travel & Transport
TXN197429,uber payment #7002,4708.73,Travel & Transport
TXN565713,hp petrol payment #4764,2320.0,Fuel
TXN497746,fortis hospital payment #8328,3720.72,Health & Fitness
TXN904386,google one payment #7172,3730.53,Bills & Subscriptions
TXN904070,bank service charge payment #9133,1635.14,Financial Services
